Region_id,Region_type,City_Name,State_abrv,Neighborhood,County
45414,city,Georgetown, LA, Alexandria, Grant Parish
45412,city,Georgetown, AR, Searcy, White County
45411,city,Town Of Genoa, NY, Auburn, Cayuga County
45410,city,Genoa, CO, Lincoln County,
4541,city,Eldorado, WI, Fond du Lac, Fond du Lac County
45409,city,Gaylesville, AL, Cherokee County,
45407,city,Gatewood, MO, Ripley County,
45404,city,Gassaway, WV, Braxton County,
45403,city,Garyville, LA, New Orleans-Metairie, Saint John the Baptist Parish
45402,city,Gary, MN, Norman County,
45401,city,Gary, IN, Chicago-Naperville-Elgin, Lake County
4540,city,Eldorado, IL, Saline County,
45398,city,Gardena, CA, Los Angeles-Long Beach-Anaheim, Los Angeles County
45392,city,Gap Mills, WV, Monroe County,
45389,city,Ganado, TX, Jackson County,
45387,city,Galion, OH, Bucyrus, Crawford County
45386,city,Galena, KS, Cherokee County,
45383,city,Gaithersburg, MD, Washington-Arlington-Alexandria, Montgomery County
45382,city,Gainesville, TX, Cooke County,
45380,city,Gage, OK, Ellis County,
4538,city,Elburn, IL, Chicago-Naperville-Elgin, Kane County
45377,city,Fultonville, NY, Amsterdam, Montgomery County
45376,city,Fultonham, OH, Zanesville, Muskingum County
45375,city,Fulton, MI, Kalamazoo-Portage, Kalamazoo County
45374,city,Fulton, CA, Santa Rosa, Sonoma County
45372,city,Frostproof, FL, Lakeland-Winter Haven, Polk County
45370,city,Frisco City, AL, Monroe County,
45369,city,Friona, TX, Parmer County,
45368,city,Friendsville, PA, Susquehanna County,
45367,city,Friendsville, MD, Garrett County,
45362,city,Friedens, PA, Somerset, Somerset County
45361,city,Frenchtown, MT, Missoula, Missoula County
45360,city,Frenchburg, KY, Mount Sterling, Menifee County
45359,city,French Settlement, LA, Baton Rouge, Livingston Parish
45356,city,Freeport, TX, Houston-The Woodlands-Sugar Land, Brazoria County
45354,city,Freeport, FL, Crestview-Fort Walton Beach-Destin, Walton County
45352,city,Freedom, WI, Appleton, Outagamie County
45349,city,Fredonia, AZ, Flagstaff, Coconino County
45348,city,Fredericktown, OH, Mount Vernon, Knox County
45345,city,Frederick, SD, Aberdeen, Brown County
45344,city,Frederic, MI, Crawford County,
45342,city,Franktown, VA, Northampton County,
45340,city,Franklin, WI, Milwaukee-Waukesha-West Allis, Milwaukee County
45339,city,Franklin, TN, Nashville-Davidson--Murfreesboro--Franklin, Williamson County
45338,city,Franklin, NH, Concord, Merrimack County
45336,city,Frankenmuth, MI, Saginaw, Saginaw County
45335,city,Francisco, IN, Gibson County,
45333,city,Fox Lake, WI, Beaver Dam, Dodge County
45331,city,Fowler, MI, Lansing-East Lansing, Clinton County
45330,city,Fostoria, MI, Detroit-Warren-Dearborn, Lapeer County
45329,city,Foster, OR, Albany, Linn County
45328,city,Foster, MO, Kansas City, Bates County
45327,city,Fossil, OR, Wheeler County,
45326,city,Forty Fort, PA, Scranton--Wilkes-Barre--Hazleton, Luzerne County
45324,city,Fort Washington, MD, Washington-Arlington-Alexandria, Prince Georges County
45319,city,Fort Plain, NY, Amsterdam, Montgomery County
45318,city,Fort Peck, MT, Valley County,
45314,city,Fort Knox, KY, Louisville/Jefferson County, Bullitt County
45312,city,Fort George G Meade, MD, Baltimore-Columbia-Towson, Anne Arundel County
4531,city,Eidson, TN, Hancock County,
45308,city,Forreston, TX, Dallas-Fort Worth-Arlington, Ellis County
45307,city,Foristell, MO, St. Louis, Saint Charles County
45305,city,Forest Lake, MN, Minneapolis-St. Paul-Bloomington, Washington County
45302,city,Foosland, IL, Champaign-Urbana, Champaign County
4530,city,Eglon, WV, Morgantown, Preston County
45299,city,Fond du Lac, WI, Fond du Lac County,
45297,city,Folsom, PA, Philadelphia-Camden-Wilmington, Delaware County
45296,city,Floyds Knobs, IN, Louisville/Jefferson County, Floyd County
45295,city,Florien, LA, Sabine Parish,
45292,city,Florence, SD, Watertown, Codington County
45291,city,Florence, SC, Florence County,
45290,city,Florence, MO, Morgan County,
4529,city,Egg Harbor Township, NJ, Atlantic City-Hammonton, Atlantic County
45288,city,Florahome, FL, Palatka, Putnam County
45286,city,Town Of Fleming, NY, Auburn, Cayuga County
45285,city,Fleischmanns, NY, Delaware County,
45282,city,Flatgap, KY, Johnson County,
45281,city,Flat Rock, AL, Scottsboro, Jackson County
45278,city,Flag Pond, TN, Johnson City, Unicoi County
45277,city,Fitzpatrick, AL, Bullock County,
45275,city,Firth, ID, Blackfoot, Bingham County
45271,city,Fillmore, IN, Indianapolis-Carmel-Anderson, Putnam County
4527,city,Edwardsville, KS, Kansas City, Wyandotte County
45265,city,Fertile, IA, Mason City, Worth County
45263,city,Ferndale, WA, Bellingham, Whatcom County
45261,city,Ferguson, MO, St. Louis, Saint Louis County
45260,city,Fenton, IA, Kossuth County,
45256,city,Federalsburg, MD, Caroline County,
45255,city,Federal Way, WA, Seattle-Tacoma-Bellevue, King County
45253,city,Feasterville Trevose, PA, Philadelphia-Camden-Wilmington, Bucks County
45251,city,Fayetteville, GA, Atlanta-Sandy Springs-Roswell, Fayette County
4525,city,Edwards, CA, Bakersfield, Kern County
45247,city,Farr West, UT, Ogden-Clearfield, Weber County
45246,city,Farnam, NE, Lexington, Dawson County
45245,city,Farmville, VA, Prince Edward County,
45244,city,Farmingville, NY, New York-Newark-Jersey City, Suffolk County
45243,city,Farmington Hills, MI, Detroit-Warren-Dearborn, Oakland County
45242,city,Farmington, WV, Fairmont, Marion County
45241,city,Farmington, UT, Ogden-Clearfield, Davis County
45240,city,Farmington, MS, Corinth, Alcorn County
45239,city,Farmington, MO, Saint Francois County,
45235,city,Falmouth, MI, Cadillac, Missaukee County
45234,city,Falls City, NE, Richardson County,
45232,city,Fall City, WA, Seattle-Tacoma-Bellevue, King County
45231,city,Fall Branch, TN, Johnson City, Washington County
45227,city,Fairway, KS, Kansas City, Johnson County
45221,city,Fairfield, OH, Cincinnati, Butler County
4522,city,Edinburg, VA, Shenandoah County,
45216,city,Fair Haven, MI, Detroit-Warren-Dearborn, Saint Clair County
45214,city,Eyota, MN, Rochester, Olmsted County
4521,city,Edinburg, TX, McAllen-Edinburg-Mission, Hidalgo County
45204,city,Ewing, MO, Quincy, Lewis County
45203,city,Ewen, MI, Ontonagon County,
4520,city,Edina, MN, Minneapolis-St. Paul-Bloomington, Hennepin County
45199,city,Evendale, OH, Cincinnati, Hamilton County
45198,city,Evansville, WI, Janesville-Beloit, Rock County
45197,city,Evansville, AR, Fayetteville-Springdale-Rogers, Washington County
45196,city,Evanston, IN, Spencer County,
45195,city,Evans, WV, Jackson County,
45191,city,Eureka, CA, Eureka-Arcata-Fortuna, Humboldt County
4519,city,Edgewood, TX, Van Zandt County,
45189,city,Eton, GA, Dalton, Murray County
45186,city,Estes Park, CO, Fort Collins, Larimer County
45178,city,Escobares, TX, Rio Grande City, Starr County
45176,city,Erick, OK, Elk City, Beckham County
45173,city,Era, TX, Gainesville, Cooke County
45172,city,Epsom, NH, Concord, Merrimack County
45171,city,Enumclaw, WA, Seattle-Tacoma-Bellevue, King County
45170,city,Ennice, NC, Alleghany County,
4517,city,Edgar, MT, Billings, Carbon County
45168,city,Enid, MS, Tallahatchie County,
45166,city,English, IN, Crawford County,
45165,city,Endicott, WA, Pullman, Whitman County
45164,city,Encinitas, CA, San Diego-Carlsbad, San Diego County
45163,city,Encinal, TX, La Salle County,
45161,city,Empire, MI, Traverse City, Leelanau County
45158,city,Emlenton, PA, Oil City, Venango County
45157,city,Eminence, MO, Shannon County,
45154,city,Emerado, ND, Grand Forks, Grand Forks County
45153,city,Emblem, WY, Big Horn County,
45152,city,Embden, ME, Somerset County,
4515,city,Eden Prairie, MN, Minneapolis-St. Paul-Bloomington, Hennepin County
45146,city,Elon, NC, Burlington, Alamance County
45144,city,Elmira, OR, Eugene, Lane County
45143,city,Elmira, MO, Kansas City, Ray County
45142,city,Elmendorf, TX, San Antonio-New Braunfels, Bexar County
45141,city,Elmdale, KS, Chase County,
4514,city,Eden, WI, Fond du Lac, Fond du Lac County
45137,city,Elliston, VA, Blacksburg-Christiansburg-Radford, Montgomery County
45136,city,Elliott, IL, Champaign-Urbana, Ford County
45134,city,Ellington, CT, Hartford-West Hartford-East Hartford, Tolland County
45133,city,Ellenville, NY, Kingston, Ulster County
45132,city,Ellenton, GA, Moultrie, Colquitt County
45130,city,Elkton, VA, Harrisonburg, Rockingham County
4513,city,Eden, UT, Ogden-Clearfield, Weber County
45129,city,Elkmont, AL, Huntsville, Limestone County
45127,city,Elkhart, IN, Elkhart-Goshen, Elkhart County
45125,city,Elk Garden, WV, Cumberland, Mineral County
45123,city,Elizabeth, IN, Louisville/Jefferson County, Harrison County
45121,city,Elgin, MN, Rochester, Wabasha County
45120,city,Elgin, AZ, Nogales, Santa Cruz County
45116,city,Eldon, MO, Miller County,
45115,city,Eldon, IA, Ottumwa, Wapello County
45113,city,Elbing, KS, Wichita, Butler County
45110,city,Elaine, AR, Helena-West Helena, Phillips County
45108,city,El Portal, FL, Miami-Fort Lauderdale-West Palm Beach, Miami-Dade County
45107,city,El Portal, CA, Mariposa County,
45106,city,El Dorado, KS, Wichita, Butler County
45104,city,El Cenizo, TX, Laredo, Webb County
45102,city,Eitzen, MN, La Crosse-Onalaska, Houston County
45100,city,Eielson AFB, AK, Fairbanks, Fairbanks North Star Borough
45099,city,Eglin AFB, FL, Crestview-Fort Walton Beach-Destin, Okaloosa County
45098,city,Egg Harbor, WI, Door County,
45097,city,Effingham, NH, Carroll County,
45096,city,Effingham, KS, Atchison, Atchison County
45095,city,Effie, LA, Avoyelles Parish,
45094,city,Edwardsville, IL, St. Louis, Madison County
45093,city,Edwardsville, AL, Cleburne County,
45091,city,Edwards, MO, Camden County,
45090,city,Edward, NC, Washington, Beaufort County
45089,city,Edmondson, AR, Memphis, Crittenden County
45082,city,Edgewater Park Township, NJ, Philadelphia-Camden-Wilmington, Burlington County
45081,city,Edgerton, OH, Williams County,
4508,city,Eaton Rapids, MI, Lansing-East Lansing, Eaton County
45079,city,Edgemont, AR, Cleburne County,
45076,city,Eden, VT, Lamoille County,
45075,city,Eddington, ME, Bangor, Penobscot County
45074,city,Ecorse, MI, Detroit-Warren-Dearborn, Wayne County
45071,city,Ebony, VA, Brunswick County,
45068,city,Town Of Eaton, NY, Syracuse, Madison County
45066,city,Easton, NH, Claremont-Lebanon, Grafton County
45065,city,Easton, MA, Providence-Warwick, Bristol County
45064,city,Easton, KS, Kansas City, Leavenworth County
45057,city,East Syracuse, NY, Syracuse, Onondaga County
45056,city,East Spencer, NC, Charlotte-Concord-Gastonia, Rowan County
45052,city,East Pittsburgh, PA, Pittsburgh, Allegheny County
45051,city,East Palestine, OH, Salem, Columbiana County
45050,city,Town Of East Otto, NY, Olean, Cattaraugus County
4505,city,Eastview, KY, Elizabethtown-Fort Knox, Hardin County
45047,city,East Nassau, NY, Albany-Schenectady-Troy, Rensselaer County
45042,city,East Jordan, MI, Charlevoix County,
45039,city,East Gillespie, IL, St. Louis, Macoupin County
45035,city,Town Of East Fishkill, NY, New York-Newark-Jersey City, Dutchess County
45034,city,East Falmouth, MA, Barnstable Town, Barnstable County
45025,city,Earp, CA, Riverside-San Bernardino-Ontario, San Bernardino County
45024,city,Eagle River, WI, Vilas County,
45023,city,Eagle Nest, NM, Colfax County,
4502,city,Easton, PA, Allentown-Bethlehem-Easton, Northampton County
45018,city,Dwight, NE, Butler County,
45017,city,Dwight, ND, Wahpeton, Richland County
45016,city,Dwale, KY, Floyd County,
45012,city,Durango, IA, Dubuque, Dubuque County
45010,city,Dupont, OH, Putnam County,
4501,city,Easton, ME, Aroostook County,
45009,city,Dunreith, IN, New Castle, Henry County
45006,city,Dunn, NC, Harnett County,
45002,city,Dunkirk, MD, Washington-Arlington-Alexandria, Calvert County
45000,city,Dungannon, VA, Kingsport-Bristol-Bristol, Scott County
4500,city,Eastanollee, GA, Toccoa, Stephens County
44999,city,Dundee, NY, Rochester, Yates County
44998,city,Dundee, MS, Memphis, Tunica County
44996,city,Duncans Mills, CA, Santa Rosa, Sonoma County
44995,city,Duncan, SC, Spartanburg, Spartanburg County
44994,city,Dunbar, NE, Otoe County,
44993,city,Dumont, IA, Butler County,
44984,city,Du Pont, GA, Clinch County,
44983,city,Du Bois, PA, DuBois, Clearfield County
44981,city,Dry Creek, LA, Allen Parish,
4498,city,East Windsor Township, NJ, Trenton, Mercer County
44979,city,Drummond, MT, Granite County,
44978,city,Druid Hills, GA, Atlanta-Sandy Springs-Roswell, Dekalb County
44971,city,Dows, IA, Wright County,
44969,city,Dowagiac, MI, South Bend-Mishawaka, Cass County
44968,city,Douglass, TX, Nacogdoches, Nacogdoches County
44966,city,Douglas, AZ, Sierra Vista-Douglas, Cochise County
44965,city,Dougherty, OK, Murray County,
44964,city,Dougherty, IA, Mason City, Cerro Gordo County
44960,city,Dorris, CA, Siskiyou County,
44958,city,Dorchester, IL, St. Louis, Macoupin County
44955,city,Doral, FL, Miami-Fort Lauderdale-West Palm Beach, Miami-Dade County
44954,city,Donnelly, ID, Valley County,
44952,city,Dolores, CO, Montezuma County,
44950,city,Dodson, TX, Collingsworth County,
44945,city,Dixon, MT, Sanders County,
44944,city,Dixon, MO, Fort Leonard Wood, Pulaski County
44943,city,Dixon, IA, Davenport-Moline-Rock Island, Scott County
44942,city,Dixie, WA, Walla Walla, Walla Walla County
44939,city,Divide, MT, Beaverhead County,
44936,city,Diggins, MO, Springfield, Webster County
44931,city,Diamond City, AR, Harrison, Boone County
44930,city,Diamond, OH, Akron, Portage County
44926,city,Dexter, KY, Murray, Calloway County
44925,city,Dewy Rose, GA, Elbert County,
44924,city,Deweese, NE, Clay County,
44920,city,Detroit, IL, Pike County,
4492,city,East Sandwich, MA, Barnstable Town, Barnstable County
44918,city,Desoto, TX, Dallas-Fort Worth-Arlington, Dallas County
44917,city,Desdemona, TX, Eastland County,
44916,city,Derby Line, VT, Orleans County,
44912,city,Dequincy, LA, Lake Charles, Calcasieu Parish
44911,city,Deputy, IN, Madison, Jefferson County
44910,city,Depew, NY, Buffalo-Cheektowaga-Niagara Falls, Erie County
44909,city,Denver City, TX, Yoakum County,
44908,city,Dent, OH, Cincinnati, Hamilton County
44906,city,Denison, TX, Sherman-Denison, Grayson County
44904,city,Deming, WA, Bellingham, Whatcom County
44903,city,Demarest, NJ, New York-Newark-Jersey City, Bergen County
44900,city,Delphia, KY, Perry County,
44898,city,Delmar, DE, Salisbury, Sussex County
44896,city,Dell Rapids, SD, Sioux Falls, Minnehaha County
44894,city,Delhi, MN, Redwood County,
44893,city,Delcambre, LA, Lafayette, Vermilion Parish
44892,city,Delaplane, VA, Washington-Arlington-Alexandria, Fauquier County
44886,city,Deer Park, MD, Garrett County,
44885,city,Deer Park, CA, Napa, Napa County
44884,city,Deephaven, MN, Minneapolis-St. Paul-Bloomington, Hennepin County
44883,city,Deep River, IA, Poweshiek County,
44882,city,Deep Gap, NC, Boone, Watauga County
44880,city,Decker, IN, Vincennes, Knox County
4488,city,East Providence, RI, Providence-Warwick, Providence County
44879,city,Decatur, GA, Atlanta-Sandy Springs-Roswell, Dekalb County
44878,city,Dearborn Heights, MI, Detroit-Warren-Dearborn, Wayne County
44877,city,De Witt, NE, Saline County,
44876,city,De Witt, IA, Clinton, Clinton County
44875,city,De Soto, WI, Vernon County,
44873,city,De Land, IL, Champaign-Urbana, Piatt County
44871,city,De Kalb, MO, St. Joseph, Buchanan County
44869,city,Dawson Springs, KY, Madisonville, Hopkins County
44865,city,Darwin, MN, Meeker County,
44864,city,Darmstadt, IN, Evansville, Vanderburgh County
44863,city,Darlington, WI, Lafayette County,
44862,city,Darlington, SC, Florence, Darlington County
44861,city,Darien, IL, Chicago-Naperville-Elgin, DuPage County
44859,city,Darden, TN, Henderson County,
44857,city,Danvers, MN, Swift County,
44856,city,Dannebrog, NE, Grand Island, Howard County
44855,city,Danielsville, GA, Athens-Clarke County, Madison County
44854,city,Danbury, NH, Concord, Merrimack County
44853,city,Dana, KY, Floyd County,
44852,city,Dana, IL, Ottawa-Peru, La Salle County
44851,city,Dameron, MD, California-Lexington Park, Saint Marys County
4485,city,East Norwich, NY, New York-Newark-Jersey City, Nassau County
44848,city,Dalton, MA, Pittsfield, Berkshire County
44844,city,Daleville, VA, Roanoke, Botetourt County
4484,city,East Northport, NY, New York-Newark-Jersey City, Suffolk County
44839,city,Daggett, CA, Riverside-San Bernardino-Ontario, San Bernardino County
44838,city,Dadeville, AL, Alexander City, Tallapoosa County
44837,city,Dade City, FL, Tampa-St. Petersburg-Clearwater, Pasco County
44836,city,Dacula, GA, Atlanta-Sandy Springs-Roswell, Gwinnett County
44833,city,Cypress, CA, Los Angeles-Long Beach-Anaheim, Orange County
4483,city,East Newark, NJ, New York-Newark-Jersey City, Hudson County
44828,city,Cut Off, LA, Houma-Thibodaux, Lafourche Parish
44826,city,Custer, SD, Rapid City, Custer County
44825,city,Curwensville, PA, DuBois, Clearfield County
44824,city,Curtiss, WI, Clark County,
44823,city,Curran, MI, Alcona County,
44822,city,Cumming, IA, Des Moines-West Des Moines, Warren County
44821,city,Cumming, GA, Atlanta-Sandy Springs-Roswell, Forsyth County
4482,city,East Moriches, NY, New York-Newark-Jersey City, Suffolk County
44819,city,Cumberland, ME, Portland-South Portland, Cumberland County
44815,city,Crystal City, TX, Zavala County,
44805,city,Crockett, VA, Wythe County,
44802,city,Crestone, CO, Saguache County,
44801,city,Creston, OH, Wooster, Wayne County
44800,city,Crestline, OH, Bucyrus, Crawford County
44798,city,Crescent City, IL, Iroquois County,
44795,city,Crane Hill, AL, Cullman, Cullman County
44792,city,Crandall, IN, Louisville/Jefferson County, Harrison County
44787,city,Coyanosa, TX, Pecos County,
44786,city,Coxs Mills, WV, Gilmer County,
44783,city,Cove City, NC, New Bern, Craven County
44782,city,Cove, TX, Houston-The Woodlands-Sugar Land, Chambers County
