Year-Month,Date Interest,Days On Market
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
2020-01-01,1/2/2020,31.0
2020-01-01,1/9/2020,31.0
2020-01-01,1/16/2020,31.0
2020-01-01,1/23/2020,31.0
2020-01-01,1/30/2020,31.0
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,1/2/2020,
,1/9/2020,
,1/16/2020,
,1/23/2020,
,1/30/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
2020-02-01,2/6/2020,29.0
2020-02-01,2/13/2020,29.0
2020-02-01,2/20/2020,29.0
2020-02-01,2/27/2020,29.0
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,2/6/2020,
,2/13/2020,
,2/20/2020,
,2/27/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
2020-03-01,3/5/2020,12.0
2020-03-01,3/12/2020,12.0
2020-03-01,3/19/2020,12.0
2020-03-01,3/26/2020,12.0
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,3/5/2020,
,3/12/2020,
,3/19/2020,
,3/26/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
,4/2/2020,
,4/9/2020,
,4/16/2020,
,4/23/2020,
,4/30/2020,
